company,Date,text
AMZN,2017-10-15,"The latest The MrSAYS™  Daily! https://paper.li/mrsays_com/1313458444?edition_id=d7acfed0-b148-11e7-8bb0-0cc47a0d1609 … Thanks to @carnine9 #wordpress #amzn"
AMZN,2017-10-15,"予約開始を見逃すな！今日のフィギュア売上ランキング《No.6: figure complex AMAZING YAMAGUCHI Captain America キャプテン・アメリカ… http://dlvr.it/Pvdl3H  #figure #amzn #bestpic.twitter.com/bPMiw7HEMw"
AMZN,2017-10-15,"The latest The MrSAYS™  Daily! https://paper.li/mrsays_com/1313458444?edition_id=d7acfed0-b148-11e7-8bb0-0cc47a0d1609 … #amzn"
AMZN,2017-10-15,"#HTX is #AMZN pic.twitter.com/3vPq9tIgYN"
AMZN,2017-10-15,"Big Five Chart Service for Sunday now posted http://theartofchart.net  #AMZN #AAPL #FB #NFLX #TSLA"
AMZN,2017-10-15,"Why Some Think It's 'Prime Time' for Amazon to Enter the Pharmacy Market #Yahoo: AMZN.US #AMZN.US #FTSE 100 #S&P https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDgwOTc0ODY1ODA4MTQ5OTkyLz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …"
AMZN,2017-10-15,"Their secrets just might kill them. #bookpromotion KILLING SECRETS by KL Docter #AMZN #ebook http://amzn.com/B00JPQ5ZVO/?tag=wwwkarendocte-20 …pic.twitter.com/7RXYHHXIrF"
AMZN,2017-10-15,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/U5vC3YELPC"
AMZN,2017-10-15,"#MSFT and #AMZN announce joint deep machine learning platform called #Gluon - powered by #Alexa and #Cortana.
https://www-geekwire-com.cdn.ampproject.org/c/s/www.geekwire.com/2017/amazon-microsoft-announce-gluon-neural-network-technology-teaming-machine-learning/amp/ …"
AMZN,2017-10-16,"#freebook Seventh Dimension - The Door, 5X award winner  #IARTG #BYNR #CR4U #Amzn http://bit.ly/LPDoor pic.twitter.com/V943y6jmqy"
AMZN,2017-10-16,"See also #FB #AAPL #AMZN #NFLX & #GOOG"
AMZN,2017-10-16,"予約開始を見逃すな！今日のフィギュア売上ランキング《No.5: figure complex AMAZING YAMAGUCHI Captain America キャプテン・アメリカ… http://dlvr.it/PvqYxJ  #figure #amzn #bestpic.twitter.com/wLvGBiZVix"
AMZN,2017-10-16,"#TripAdvisor: Expect Either A New Buyback Plan Or A Sale Of The Company. Excellent Longread #TRIP #AMZN #PCLN #EXPE http://www.seekingalpha.com/article/4110580 "
AMZN,2017-10-16,"Cities Dream Of Landing Amazon's New HQ And They're Going To Great Lengths To Show It
#AMZN http://www.npr.org/2017/10/16/557567180/cities-dream-of-landing-amazons-new-hq-and-they-re-going-to-great-lengths-to-sho …"
AMZN,2017-10-16,"#AMZN is over $1K...they will deliver via drone after Armageddon...buy on open...maybe..."
AMZN,2017-10-16,"How investors can profit from the ""Amazon Effect"" https://buff.ly/2ytaeSA  Capital at risk #AMZN #Investmentpic.twitter.com/wE5xDC5lNI"
AMZN,2017-10-16,"#AMZN Not sure they aspire to much PBT for the foreseeable, simply want to dominate the world!"
AMZN,2017-10-16,"#Amazon Has Whole Foods Already Poaching Competitors' Customers

http://bit.ly/2gKCSEQ  #AMZN #WMT #COST #TCOt"
AMZN,2017-10-16,"Why would #amzn (have to) explain that?"
AMZN,2017-10-16,"KRACK in Wi-Fi security:Everything you need to know-https://www.cnet.com/news/krack-microsoft-windows-amazon-frequently-asked-questions/ … #Krack #Amazon #AMZN #Microsoft #MS #MSFT #Windows $MSFT $AMZN"
AMZN,2017-10-16,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/3gIz1clLsm"
AMZN,2017-10-16,"Final #AMZN #PutCallRatios for Monday, October 16, 2017 http://dlvr.it/Pw0jBl pic.twitter.com/e6EsERh8Ls"
AMZN,2017-10-16,"Final #AMZN #PutCallRatios for Monday, October 16, 2017 http://dlvr.it/Pw0jH9 pic.twitter.com/rWu6APyJnF"
AMZN,2017-10-16,"Final #AMZN #PutCallRatios for Monday, October 16, 2017 http://dlvr.it/Pw0jJ2 pic.twitter.com/hIxZ63J1qi"
AMZN,2017-10-17,"Why Amazon Is OK With Losing Money in Some Cases http://zentrade.online/why-amazon-is-ok-with-losing-money-in-some-cases/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … #amazon #amzn #money #news"
AMZN,2017-10-17,"#lhhh #stocks #trade #gm #options #amzn Cramer explains why General Motors' stock is back in style on Wall Street https://www.cnbc.com/2017/10/16/cramer-explains-why-general-motors-is-back-in-style-on-wall-street.html …"
AMZN,2017-10-17,"#lhhh #stocks #stockmarket #trade #amzn #aapl Why global battles for independence aren’t hurting stockshttps://www.cnbc.com/2017/10/16/why-global-battles-for-independence-arent-hurting-stocks.html …"
AMZN,2017-10-17,"#amzn Seattle footprint - 13.5 million square feet across 44 buildings. 50,000+ employees https://twitter.com/geekwire/status/920045682001567744 …"
AMZN,2017-10-17,"http://AMAZON.COM  INC. - Journalier #AMZN $AMZN - https://www.centralcharts.com/fr/284-amazoncom/analysis/28769-amazoncom-journalier …pic.twitter.com/OQGcAhhJld"
AMZN,2017-10-17,"〇これが話題の本！今日の本売上ランキング《No.5: 長濱ねる1st写真集 タイトル未定》 http://dlvr.it/Pw69Cd  #book #amzn #bestpic.twitter.com/6XDqa822TU"
AMZN,2017-10-17,"Now #amzn owns YOUR voice https://www.theverge.com/circuitbreaker/2017/10/11/16460120/amazon-echo-multi-user-voice-new-feature …"
AMZN,2017-10-17,"The Market In 5 Minutes: Netflix, Goldman Sachs, And Morgan Stanley… http://dlvr.it/Pw7NX0  #AMZN #BGG #BIIB #CMC #GM #PreMarket #Markets"
AMZN,2017-10-17,"The craziest proposals for Amazon's new headquarters http://read.bi/2i9ItZ2  #amzn #bezos #innovation #millennials #genx #boomers #nyc"
AMZN,2017-10-17,"The craziest proposals for Amazon's new headquarters http://read.bi/2i9ItZ2  #amzn #bezos #innovation #millennials #genx #boomers #nyc"
AMZN,2017-10-17,"@JeffBezos Miami for the new #AMZN HQ? A RT would be cool too"
AMZN,2017-10-17,"$AMZN $1025 doable this week?  #amzn"
AMZN,2017-10-17,"New Jersey Offers $7 Billion in Incentives to Lure Amazon to Newark  http://dtn.fm/d7jFZ  #amzn http://fb.me/FFECv3My "
AMZN,2017-10-17,"New Jersey Offers $7 Billion in Incentives to Lure Amazon to Newark  http://dtn.fm/d7jFZ  #amzn http://fb.me/yw1E2cqb "
AMZN,2017-10-17,"New Jersey Offers $7 Billion in Incentives to Lure Amazon to Newark  http://dtn.fm/d7jFZ  #amzn http://fb.me/7z0elNhtk "
AMZN,2017-10-17,"New Jersey Offers $7 Billion in Incentives to Lure Amazon to Newark  http://dtn.fm/d7jFZ  #amzn http://fb.me/4hGfvR3et "
AMZN,2017-10-17,"New Jersey Offers $7 Billion in Incentives to Lure Amazon to Newark  http://dtn.fm/d7jFZ  #amzn http://fb.me/95rVoZhna "
AMZN,2017-10-17,"SATIN PLEASURES ""grabs hold of your heart and will not let go."" The Reading Cafe. #AMZN #romance #readinghttp://amzn.com/B0078VSY6G/?tag=wwwkarendocte-20 …"
AMZN,2017-10-17,"Warum du mit ... - http://freeaffiliatepro.com/warum-du-mit-nischenseiten-arm-bleibst-pascal-rahse-affiliate-marketing/ …
#Adsense #AffiliateMarketing #Amazon #Amzn #Google+ #Nische #SEO #Website #AffiliateVideospic.twitter.com/4WUtF6prLx"
AMZN,2017-10-17,"Warum du mit ... - http://freeaffiliatepro.com/warum-du-mit-nischenseiten-arm-bleibst-pascal-rahse-affiliate-marketing/ …
#Adsense #AffiliateMarketing #Amazon #Amzn #Google+ #Nische #SEO #Website #AffiliateVideospic.twitter.com/3W4qRWpiLO"
AMZN,2017-10-17,"Stop Loss Exits: #stocks #StockMarket #investing #DayTrading #AMZN #NFLX #TWTR @StockTwitspic.twitter.com/hwzhpGhgoF"
AMZN,2017-10-17,"Amazon Studios Roy Price resigns, amid @ sexual harassment allegations.#BreakingNews #Breaking #RoyPrice #Amazon #AMZN #AmazonStudios $AMZNpic.twitter.com/tJd3McnYrS"
AMZN,2017-10-17,"Amazon Studios Roy Price resigns, amid @ sexual harassment allegations.#BreakingNews #Breaking #RoyPrice #Amazon #AMZN #AmazonStudio $AMZNpic.twitter.com/H4FRuj0Lt3"
AMZN,2017-10-17,"$AMZN looks very bullish if you ask me  #stocks #amzn #amazon $SPYpic.twitter.com/rG2tmdZCt8"
AMZN,2017-10-17,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/fsa7X0wkds"
AMZN,2017-10-17,"Final #AMZN #PutCallRatios for Tuesday, October 17, 2017 http://dlvr.it/PwD84v pic.twitter.com/E7sW0g361J"
AMZN,2017-10-17,"Final #AMZN #PutCallRatios for Tuesday, October 17, 2017 http://dlvr.it/PwD877 pic.twitter.com/YeNw1zfshl"
AMZN,2017-10-17,"#AMZN expanding #Seattle share of office space news...""Amazon occupies more than 8 million square feet in the city,…https://lnkd.in/f9yxa4j "
AMZN,2017-10-18,"The #wishlist of #Squirt #Queen #ChrissyLeBlanc -> http://ydwlist.com/?r2w4605  #SpoilHer #MakeHerHappy #YDW #AMZN #RedHeadpic.twitter.com/kdtzuOoM2m"
AMZN,2017-10-18,"#RoyPrice Resigns (Fired?) From @AmazonStudios #AMZN $AMZN http://variety.com/2017/tv/news/roy-price-amazon-1202591604/ … via @Variety amidst #SexualHarassment allegations"
AMZN,2017-10-18,"$AMZN let’s see them 1020s  #amzn"
AMZN,2017-10-18,"Our HQ2 pitch to Amazon for Birmingham #Yahoo: AMZN.US #AMZN.US #NASDAQ 100 Components #Stocks https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDgzMzkzNTk1NDc2NzAwNTc3Lz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …"
AMZN,2017-10-18,"A #Bitcoin Boost for ARK ETF - https://goo.gl/duvVDY  #AMZN #ARKW #EquityEtfs #NVDApic.twitter.com/Bxy2GI9OeA"
AMZN,2017-10-18,"A #Bitcoin Boost for ARK ETF - https://goo.gl/duvVDY  #AMZN #ARKW #EquityEtfs #NVDApic.twitter.com/Vh1lAVi89s"
AMZN,2017-10-18,"A #bitcoin Boost for ARK ETF  ETF Trends #AMZN #ARKW #EquityEtfs #NVDA https://www.etftrends.com/a-bitcoin-boost-for-ark-etf …pic.twitter.com/OyE8pJIQmc"
AMZN,2017-10-18,"$AMZN has seen AWS revenue growth of 42% YOY as seen in this HADE Platform Chart. #AMZN http://free.hadeplatform.com/content.php?share=26 …"
AMZN,2017-10-18,"A Bitcoin Boost for ARK ETF http://dlvr.it/PwMQ7W  #EquityETFs #Featured #AMZN #ARKW #bitcoin"
AMZN,2017-10-18,"Retail (and brands) are dead per L2 founder and $URBN board member #AMZN https://itunes.apple.com/us/podcast/google-is-god-facebook-is-love-amazon-will-be-worth/id1011668648?i=1000386423552&mt=2 …"
AMZN,2017-10-18,"$AMZN AWS revenue has seen growth of 42% YOY. #AMZN http://free.hadeplatform.com/content.php?share=26 …"
AMZN,2017-10-18,"Or with #AMZN over $1k it could be allegory....or algo something...or not..."
AMZN,2017-10-18,"Amazon is on its way to becoming America's favorite clothing store http://ow.ly/LcQA30fWnpC  #amzn #tech"
AMZN,2017-10-18,"Will allow #AMZN to cover both coasts, it's near an airport, near Harvard/MIT #MakesSense #BostonAMZNhq2 #AMZNhq2https://www.cnbc.com/2017/09/12/amazon-execs-want-second-hq-in-boston-says-report.html …"
AMZN,2017-10-18,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/G3RhG9P1kt"
AMZN,2017-10-18,"Final #AMZN #PutCallRatios for Wednesday, October 18, 2017 http://dlvr.it/PwQP6T pic.twitter.com/vsjeGO6iMk"
AMZN,2017-10-18,"Final #AMZN #PutCallRatios for Wednesday, October 18, 2017 http://dlvr.it/PwQP9Y pic.twitter.com/XyiO898Cy9"
AMZN,2017-10-18,"Interesting team of #GOOG and #TGT to battle #AMZN beyond just IaaS cloud.  Enemy of my enemy is my friend? https://lnkd.in/eFXtu8r "
AMZN,2017-10-19,"Big Five Chart Service for Wednesdayday now posted http://theartofchart.net  #AMZN #AAPL #FB #NFLX #TSLA"
AMZN,2017-10-19,"Her ex will reclaim her if Patrick can't stop him. KILLING SECRETS, KL Docter #suspense #AMZN #Goodreads #mustread http://amzn.com/B00JPQ5ZVO/?tag=wwwkarendocte-20 …"
AMZN,2017-10-19,"#AMZN 16-day target $1003.81: Is Running Itself Like a Startup: per intelligence at http://mastrofinance.com/AMZN pic.twitter.com/vGcoSFwfRT"
AMZN,2017-10-19,"How Dallas-Fort Worth is already feeling the 'Amazon Effect,' with HQ2 search #Yahoo: AMZN.US #AMZN.US #NASDAQ 100 https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDg0MTQ5MjM5ODk3NDk1Mzk3Lz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …"
AMZN,2017-10-19,"Companies added to SFOscanner ""Short Ratio Jump"": #AAME, #AMSWA, #AMZN, #CKX, #DISCB http://sfosignals.com/sta/235/2017-10-19?p=&utm_source=twitter …"
AMZN,2017-10-19,"But if #AMZN trades above yday highs, i am deeply wrong ;)"
AMZN,2017-10-19,"Is A Megadeal Like #AMZN's #HQ2 Always Worth It?https://n.pr/2kEJJUV "
AMZN,2017-10-19,"this list also bizarrely left of #Chicago as well. #AMZN https://twitter.com/tedfrank/status/921017069449236480 …"
AMZN,2017-10-19,"#AMZN 2nd HQ search is a hunt for corporate welfare $$$

Subsidy queen @JeffBezos doesn't need tax breakshttps://www.wsj.com/articles/amazon-has-honed-its-site-hunting-expertise-with-in-house-team-1508405401 …"
AMZN,2017-10-19,"A point of view: Wealthy or powerful people would love to friend #AMZN, while middle class and poor are skittish.#IronicalDevelopmentParadoxhttps://twitter.com/politico/status/920948399318425605 …"
AMZN,2017-10-19,"Nice hope to catch something 
#amzn #aapl #googhttps://twitter.com/danshep55/status/921079161367736320 …"
AMZN,2017-10-19,"Amazon prime membership is 90 Mil  https://www.digitalcommerce360.com/2017/10/18/amazon-now-90-million-prime-members-nearly-40-last-year/ …. #amzn #prime #amazon #lastmile"
AMZN,2017-10-19,"We break up with you before you can dump us. #LittleRock goes passive aggressive against #amzn. PS. You're too racist & anti LGBT to cut it. https://twitter.com/abeaujon/status/920973820239974400 …"
AMZN,2017-10-19,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/qq4bz05sKv"
AMZN,2017-10-19,"Final #AMZN #PutCallRatios for Thursday, October 19, 2017 http://dlvr.it/PwblmC pic.twitter.com/FVAVmAiVH0"
AMZN,2017-10-19,"Final #AMZN #PutCallRatios for Thursday, October 19, 2017 http://dlvr.it/PwblrL pic.twitter.com/JMuJqbuF1Z"
AMZN,2017-10-19,"Final #AMZN #PutCallRatios for Thursday, October 19, 2017 http://dlvr.it/Pwblzn pic.twitter.com/YfEsEW7HSV"
AMZN,2017-10-19,"You vs. the guy she told you not to worry about #amzn https://twitter.com/dissruption/status/885933344487342082 …"
AMZN,2017-10-19,"Two companies all Americans should try to boycotte #AMZN #Amazon & #NFL #Bezos #WAPO #Clinton #Soros #BLM #Antifa #ESPN #DIS #BUDhttps://twitter.com/amazonvideo/status/918159906233913344 …"
AMZN,2017-10-20,"Omg that Geico referee commercial  #AMZN #ThursdayNightFootballpic.twitter.com/LlYpt5q5xf"
AMZN,2017-10-20,"What city will win the bid for Amazons HQ2? #Amazon #AmazonHQ2 #HQ2 $AMZN #madmoney #CNBC #AMZN #Austin #Milwaukee #Newark #LittleRock #NYSE"
AMZN,2017-10-20,"As a frequent traveler, the short commute to BOS is a big perk, adding to the #datascience talent and welcoming #WomenIntech culture #amzn https://twitter.com/bostonomix/status/921226474518077440 …"
AMZN,2017-10-20,"3 Heirloom Stocks to Hold Forever http://dlvr.it/PwdjxR  #DJI #JNJ #AMZN pic.twitter.com/QKY2pZZwYH"
AMZN,2017-10-20,"Next on an abbreviated @KIRO7Seattle News... streaming at http://kiro.tv/LiveNews  #amzn https://twitter.com/GrahamKIRO7/status/921230357969625089 …"
AMZN,2017-10-20,"http://Amazon.com  upgraded by Vetr Inc. to strong-buy. $1,108.87 PT. http://ift.tt/2zo7i6V  $AMZN #AMZN"
AMZN,2017-10-20,"http://Amazon.com  upgraded by Vetr Inc. to strong-buy. $1,108.87 PT. http://ift.tt/2zo7i6V  $AMZN #AMZN"
AMZN,2017-10-20,"http://Amazon.com  upgraded by Vetr Inc. to strong-buy. $1,108.87 PT. http://ift.tt/2zo7i6V  $AMZN #AMZN"
AMZN,2017-10-20,"Why I Will Never Buy The SPY http://dlvr.it/PwhCMl  #AMZN #EQLpic.twitter.com/YH72szApGo"
AMZN,2017-10-20,"Amazon Prime Has Nearly as Many Subscribers as Cable http://dlvr.it/PwhSvg  #AMZN #32ce1942b42911e7a1b00050569d4be0 #TechnologyandTelecompic.twitter.com/RbmHmiz2XL"
AMZN,2017-10-20,"Wall Street's M&A Chatter From October 19: Uniqure, Ulta, Sally… http://dlvr.it/PwhfTQ  #AMZN #News #QURE #SBGI #SBH #PreMarket #Markets"
AMZN,2017-10-20,"#gold #investors #amzn #stocks #trading #earnings #analysis #valuation #finance #stockmarket #greaterfool #investment #WealthManagement #ETFhttps://twitter.com/EconomicPrism/status/921286890505908224 …"
AMZN,2017-10-20,"#whatif #apple buys #amazon ?#AAPL #AMZN"
AMZN,2017-10-20,"Highly diverse #SanJose City, #CapitalOfSiliconValley, is the great place for industry leaders, #AMZN, to add additional headquarters."
AMZN,2017-10-20,"I like $ge engines. A lot. #thrust

Now what to do with management and cash flow?

$amzn should buy them for #amzn stock & their cash flow?"
AMZN,2017-10-20,"#AMZN is going brick& mortar with @WholeFoods and @Walmart is going with #branding"
AMZN,2017-10-20,"#amzn belongs here De Blasio should go on vacation @Varneyco"
AMZN,2017-10-20,"bot $AMZN Oct20 1000 #call #butterfly 4 #options expiration pinning play,will #AMZN move up $13.50 today [corrected pic] pic.twitter.com/CSOZJQBweF"
AMZN,2017-10-20,"http://Amazon.com  given $1,200.00 PT by Loop Capital. buy rating. http://ift.tt/2yWIvuq  $AMZN #AMZN"
AMZN,2017-10-20,"Watching #US cities beg to please #Amazon seems very sad. Hearing @NPR go on and on everyday about this makes me sadder. #amzn domination"
AMZN,2017-10-20,"Report: Prime members now represent 63 percent of Amazon's US customers https://mklnd.com/2xSgbcs  #amazon #amzn pic.twitter.com/KTr3dCRhZl"
AMZN,2017-10-20,"Shucks. #amzn forgot to mention bears among criteria"
AMZN,2017-10-20,"The top two in #cloud revenues?  It's not who you think #AMZN #IBMhttps://twitter.com/IBMNews/status/921454405022638080 …"
AMZN,2017-10-20,"@MelissaLeeCNBC @GuyAdami @BKBrianKelly @RichartRoss Can we have a follow up on #AMZN since Rich did a segment while ago?Earnings coming up"
AMZN,2017-10-20,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/Dh4vctWA9Z"
AMZN,2017-10-20,"Final #AMZN #PutCallRatios for Friday, October 20, 2017 http://dlvr.it/PwnCz4 pic.twitter.com/5PIPP78eEc"
AMZN,2017-10-20,"Final #AMZN #PutCallRatios for Friday, October 20, 2017 http://dlvr.it/PwnD03 pic.twitter.com/YESKYknWQQ"
AMZN,2017-10-20,"Cramer: Halloween Is Coming; We Need a New Set of FANGs #Yahoo: SGE.GB #AMZN.US #United States #Europe 50 Index https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDg1NDI5MTgxNzIzNjYzOTU5Lz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …"
AMZN,2017-10-21,"$AMZN - Loop Capital Reiterates ""$1,200.00"" Price Target for http://Amazon.com , Inc. #AMZN https://goo.gl/fb/Q1Mv7s "
AMZN,2017-10-21,"Factbox: U.S., Canadian bids pour in for Amazon's second headquarters #Yahoo: BHIP.AR #AMZN.US #S&P 500 Index https://www.dukascopy.com/refpro/in.php?aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9lbi81MDg1NTI3ODc1NDYzNDY2NTA3Lz91dG1fc291cmNlPXR3aXR0ZXImdXRtX21lZGl1bT1zb2NpYWwmdXRtX2NhbXBhaWduPWZ4c3BpZGVyJTIwdHdpdHRlciUyMHBvc3RpbmcKc3BwLXR3LVNwaWRFTg== …"
AMZN,2017-10-21,"A serial killer stalks the Denver streets. #RomanticSuspense #Amzn KILLING SECRETS, KL Docter http://amzn.to/2b6P7t4  #Goodreads #thriller"
AMZN,2017-10-21,"#eStocks #performance #chart: #NFLX v #FB v #AAPL v #AMZN v #MSFT v #GOOG v #TWTR. http://bit.ly/2x3FpnL  #1ab #Netflix #Facebook #Amazonpic.twitter.com/tG1KWgRDes"
AMZN,2017-10-21,"#DOW Jones #DJI - Daily #chart
#stockmarket #rally #fb #twtr #aapl #nflx #tsla #amzn #msftpic.twitter.com/CiGfNcJ7bq"
AMZN,2017-10-21,"#DOW Jones #DJI #INDU - Daily #chart
#stockmarket #rally #fb #twtr #aapl #nflx #tsla #amzn #msftpic.twitter.com/pU1TpXhpgO"
AMZN,2017-10-21,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/IvabCQ7PxV"
AMZN,2017-10-21,"#AMZN 14-day prediction +3.03%; Ways Technology Is Transforming the Grocery Industry pic.twitter.com/1enhd2Q0bb"
AMZN,2017-10-22,"http://JD.com : Unprecedented Growth Ahead http://dlvr.it/PwxN9S  #AMZN #BABA #JDpic.twitter.com/EY6gBjfGEX"
AMZN,2017-10-22,"""MUST read!"" SATIN PLEASURES #RomanticComedy by Karen Docter ROMCON Reader's Crown finalist #BookBuzz #AMZN http://amzn.com/B0078VSY6G/?tag=wwwkarendocte-20 …"
AMZN,2017-10-22,"#fishoil that doesn't taste fishy?! YES and for the low low! #amzn #prime http://amzn.to/2zrHt5Y  #vitamins #healthy"
AMZN,2017-10-22,"Listen to The King as an #audiobook. @Indie_Success #IndiesSFF @audible_com #Amzn http://bit.ly/LR_King_Audio "
AMZN,2017-10-22,"Trust is all that will free a little girl of her silent prison. Killing Secrets, KL Docter #AMZN #ilovebooks #bookPRhttp://amzn.com/B00JPQ5ZVO/?tag=wwwkarendocte-20 …"
AMZN,2017-10-22,"Lets not forget #Amzn didn't get a Team $Plug @PlugPowerInc #GenKey  on line until 4Q16. #HydrogenNow #FuelcellsNow!"
AMZN,2017-10-22,"Big Five Chart Service for Sunday now posted http://theartofchart.net  #AMZN #AAPL #FB #NFLX #TSLA"
AMZN,2017-10-22,"Middle class won't be able to figure out how to slice that $660 so we can feel the ""wealth."" Won't buy 1 shr #AMZN https://apple.news/A9Sgpnp3CS1Gaog5J2ZKMxg …"
AMZN,2017-10-23,"How Amazon's HQ2 Will Change Your City: The Good, the Bad and the Bro-y http://www.seattlemag.com/news-and-features/how-amazons-hq2-will-change-your-city-good-bad-and-bro-y … #AMZN #HQ2 #economicdevelopment #urbangrowth"
AMZN,2017-10-23,"Amazon Island?  Puerto Rico is bidding for Amazon's second HQ.  I hope they get the bid. @amazon #AMZN"
AMZN,2017-10-23,"Which stock will be the most volatile after releasing their earnings Thurs?  Amazon, Twitter or Google? $AMZN #AMZN $TWTR #TWTR $GOOGL #GOOG"
AMZN,2017-10-23,"A New Spin On One Of This Year's Hottest Themes http://dlvr.it/Px8k15  #AMZN #BABA #BIDU #GOOG #GOOGL #etf #trading #ideas"
AMZN,2017-10-23,"#SPY New high, so what's new! with all the earnings coming out #AMZN #GOOGL both dropping to next support levels."
AMZN,2017-10-23,"Robots, artificial intelligence are hardly the end of work - Peter Morici - MarketWatch https://www.dub.io/tw/32579936  #amzn #tslapic.twitter.com/FA9EmBSXEF"
AMZN,2017-10-23,"http://Amazon.com  given $1,250.00 PT by Wedbush. buy rating. http://ift.tt/2z1bPAa  $AMZN #AMZN"
AMZN,2017-10-23,"http://Amazon.com  given $1,250.00 PT by Wedbush. buy rating. http://ift.tt/2z1bPAa  $AMZN #AMZN"
AMZN,2017-10-23,"Earnings season: #TXN #AMD #XLNX #INTC #AMZN #AAPL #NVDA #AMAT #ADI #MU"
AMZN,2017-10-23,"Amazon receives 238 bids for its second headquarters | The Seattle Times how many PEEPS @ChrisBelyk #Hydrogen #Amzn https://www.seattletimes.com/business/amazon/amazon-receives-238-bids-for-its-second-headquarters/?utm_source=twitter&utm_medium=social&utm_campaign=article_left_1.1 …"
AMZN,2017-10-23,"AMAZON: STARTING NEXT MONTH, CUSTOMERS IN SELECT AREAS WILL BE ABLE TO ORDER TAKEOUT USING THEIR AMAZON APP FROM LOCAL RESTAURANT.
#AMZN"
AMZN,2017-10-23,"Amazon HQ2 bids are in. Who will win?  ~ by @daphnehowland for @RetailDive http://www.retaildive.com/news/amazon-hq2-bids-are-in-who-will-win/507724/?utm_source=Sailthru&utm_medium=email&utm_campaign=Issue:%202017-10-23%20Retail%20Dive%20Newsletter%20%5Bissue:12541%5D&utm_term=Retail%20Dive … #retail #AMZN"
AMZN,2017-10-23,"#Options #Alert BOT #AMZN (Weeklys) 27 OCT 17 1050 CALL @2.46"
AMZN,2017-10-23,"The most important earnings of the year lined up for 2 weeks ahead!!! #stocks #stockstowatch #AMD #AMZN #GOOGL #FB #AAPL #BABA #VISA #MCDpic.twitter.com/VkMVILkAuP"
AMZN,2017-10-23,"Amazon to announce 8 to 1 stock split in the coming week. #amzn #aapl #nyse #Nasdaq #stocks #StockMarket #bitcoin #google #apple #money"
AMZN,2017-10-23,"FAANMG ETFs To Consider Buying Ahead Of Q3… http://dlvr.it/PxC5WD  #AAPL #AMZN #contributor #contributors #Earnings #etf #trading #ideas"
AMZN,2017-10-23,"You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX
http://www.tradewithjoe.com/chat/ 
#optionspic.twitter.com/F4YqSFNd51"
